order_id,customer_id,product_id,store_id,quantity,unit_price,discount,sales_amount,order_status,order_date,extra_column
302,1918,39,21,3.0,318.94,0.09,870.71,Cancelled,2023-10-11,REMOVE_ME
303,1578,166,9,7.0,836.82,0.17,4861.92,completed,2023-03-17,REMOVE_ME
304,682,31,9,5.0,936.99,0.05,4450.7,Pending,2023-07-02,REMOVE_ME
305,411,202,6,8.0,101.89,0.29,578.74,Cancelled,2023-04-22,REMOVE_ME
306,1258,55,15,3.0,657.95,0.07,1835.68,Pending,2023-04-16,REMOVE_ME
307,514,229,1,1.0,106.05,0.13,92.26,Cancelled,2023-06-02,REMOVE_ME
308,546,78,23,1.0,1120.81,0.17,930.27,Pending,2024-02-05,REMOVE_ME
309,1579,252,16,10.0,24.37,0.18,199.83,Cancelled,2024-02-18,REMOVE_ME
310,1955,247,4,2.0,657.35,-0.1,1446.17,cancelled,2024-07-02,REMOVE_ME
311,114,47,12,6.0,413.46,0.02,2431.14,cancelled,2023-12-15,REMOVE_ME
312,594,104,6,2.0,1012.59,0.2,1620.14,cancelled,2023-02-10,REMOVE_ME
313,799,55,21,7.0,799.67,0.02,5485.74,Pending,2024-05-13,REMOVE_ME
314,389,72,2,2.0,1064.55,0.08,1958.77,completed,2023-01-26,REMOVE_ME
315,1624,277,21,10.0,301.41,0.06,2833.25,Pending,2024-05-26,REMOVE_ME
316,1980,9,2,9.0,1158.65,0.22,8133.72,Pending,2023-02-27,REMOVE_ME
317,243,109,21,6.0,949.58,-0.08,6153.28,cancelled,2024-04-14,REMOVE_ME
318,1895,37,2,9.0,195.77,0.13,1532.88,completed,2024-05-15,REMOVE_ME
319,94,125,23,1.0,576.04,0.27,420.51,completed,2023-01-15,REMOVE_ME
320,1681,50,15,3.0,766.54,0.26,1701.72,cancelled,2023-06-24,REMOVE_ME
321,234,255,20,10.0,95.47,0.23,735.12,cancelled,2023-08-14,REMOVE_ME
322,1662,206,11,2.0,969.26,0.07,1802.82,Completed,2024-12-01,REMOVE_ME
323,1976,110,25,10.0,664.14,0.03,6442.16,Completed,2024-08-30,REMOVE_ME
324,290,213,6,3.0,415.89,-0.05,1310.05,Pending,2024-07-20,REMOVE_ME
325,84,69,4,3.0,537.62,0.27,1177.39,cancelled,2024-01-21,REMOVE_ME
326,14,4,6,3.0,38.44,0.09,104.94,Completed,2024-12-24,REMOVE_ME
327,1654,244,23,10.0,1066.56,0.07,9919.01,completed,2023-07-31,REMOVE_ME
328,844,123,6,3.0,774.99,0.11,2069.22,cancelled,2024-12-09,REMOVE_ME
329,1254,46,21,1.0,723.6,0.19,586.12,Pending,2023-12-23,REMOVE_ME
330,241,272,4,7.0,25.39,-0.01,179.51,cancelled,2024-01-06,REMOVE_ME
331,1283,107,9,9.0,618.9,0.09,5068.79,Completed,2023-07-18,REMOVE_ME
332,1984,243,16,2.0,960.0,0.17,1593.6,completed,2023-06-13,REMOVE_ME
333,430,223,9,1.0,83.75,0.05,79.56,Pending,2024-09-23,REMOVE_ME
334,1895,276,6,8.0,71.11,0.2,455.1,completed,2023-01-30,REMOVE_ME
335,482,228,19,8.0,627.59,-0.07,5372.17,cancelled,2023-11-30,REMOVE_ME
336,668,118,25,7.0,254.53,0.17,1478.82,Completed,2023-11-30,REMOVE_ME
337,1782,103,13,4.0,135.72,0.2,434.3,completed,2023-03-17,REMOVE_ME
338,893,75,7,8.0,710.41,-0.08,6137.94,cancelled,2024-04-10,REMOVE_ME
339,1475,100,21,3.0,477.05,-0.05,1502.71,Pending,2023-10-04,REMOVE_ME
340,1165,31,9,4.0,416.35,-0.09,1815.29,completed,2023-04-24,REMOVE_ME
341,704,113,10,8.0,561.12,-0.03,4623.63,cancelled,2023-06-10,REMOVE_ME
342,1133,118,3,10.0,1088.58,0.13,9470.65,Cancelled,2024-06-18,REMOVE_ME
343,970,237,9,8.0,1037.39,-0.01,8382.11,Completed,2024-03-14,REMOVE_ME
344,456,77,19,4.0,312.44,0.07,1162.28,Completed,2024-03-03,REMOVE_ME
345,1575,259,2,1.0,67.27,0.09,61.22,Cancelled,2024-06-27,REMOVE_ME
346,1683,51,15,7.0,585.54,0.22,3197.05,Cancelled,2023-09-04,REMOVE_ME
347,1499,209,7,2.0,679.01,-0.1,1493.82,completed,2024-01-03,REMOVE_ME
348,33,246,22,5.0,302.09,0.3,1057.31,Pending,2023-06-15,REMOVE_ME
349,50,233,15,8.0,1032.35,0.2,6607.04,completed,2024-12-21,REMOVE_ME
350,1284,238,23,7.0,238.24,0.25,1250.76,Completed,2024-10-04,REMOVE_ME
351,1088,17,10,2.0,474.16,0.18,777.62,Cancelled,2023-10-04,REMOVE_ME
352,1614,42,20,10.0,660.07,0.22,5148.55,Pending,2023-02-26,REMOVE_ME
353,1819,27,4,9.0,1135.48,0.17,8482.04,Cancelled,2024-01-10,REMOVE_ME
354,359,287,23,8.0,750.58,0.05,5704.41,Completed,2024-07-28,REMOVE_ME
355,1106,59,21,4.0,183.32,0.03,711.28,Cancelled,2024-08-17,REMOVE_ME
356,657,181,9,4.0,908.74,0.2,2907.97,cancelled,2024-11-27,REMOVE_ME
357,708,232,16,7.0,347.03,-0.07,2599.25,cancelled,2024-06-23,REMOVE_ME
358,1691,273,10,2.0,574.79,0.11,1023.13,Cancelled,2024-09-27,REMOVE_ME
359,1657,34,7,6.0,963.89,0.28,4164.0,Cancelled,2023-03-31,REMOVE_ME
360,1963,40,4,2.0,481.01,-0.03,990.88,completed,2023-10-10,REMOVE_ME
361,1792,105,17,2.0,842.56,0.1,1516.61,Completed,2023-10-28,REMOVE_ME
362,271,243,12,7.0,1164.1,0.12,7170.86,Cancelled,2024-03-30,REMOVE_ME
363,1786,119,17,1.0,363.99,-0.07,389.47,Pending,2024-02-26,REMOVE_ME
364,669,249,19,10.0,424.5,0.16,3565.8,cancelled,2024-07-15,REMOVE_ME
365,1840,157,6,8.0,560.45,0.13,3900.73,Pending,2023-08-21,REMOVE_ME
366,1732,25,5,8.0,458.84,0.02,3597.31,Pending,2023-10-19,REMOVE_ME
367,330,275,10,8.0,1148.33,0.15,7808.64,completed,2023-06-29,REMOVE_ME
368,649,295,5,3.0,210.28,-0.05,662.38,Cancelled,2023-09-24,REMOVE_ME
369,72,163,12,6.0,237.71,0.12,1255.11,completed,2024-01-17,REMOVE_ME
370,618,63,1,8.0,657.04,-0.03,5414.01,Cancelled,2024-05-26,REMOVE_ME
371,320,3,24,3.0,1138.39,0.27,2493.07,cancelled,2024-06-03,REMOVE_ME
372,1835,149,25,6.0,783.75,0.02,4608.45,cancelled,2024-11-13,REMOVE_ME
373,1889,227,11,3.0,963.5,0.19,2341.31,Completed,2024-05-05,REMOVE_ME
374,631,13,13,1.0,184.52,0.12,162.38,cancelled,2023-08-14,REMOVE_ME
375,1246,100,19,8.0,441.72,0.03,3427.75,cancelled,2023-08-16,REMOVE_ME
376,1740,229,22,5.0,250.94,-0.07,1342.53,Completed,2024-06-08,REMOVE_ME
377,1240,262,2,7.0,249.45,0.03,1693.77,Pending,2024-02-12,REMOVE_ME
378,791,191,1,3.0,864.84,0.07,2412.9,Pending,2023-12-20,REMOVE_ME
379,1149,45,7,6.0,383.54,0.08,2117.14,Cancelled,2024-03-01,REMOVE_ME
380,1988,218,24,8.0,360.59,0.22,2250.08,Cancelled,2023-05-23,REMOVE_ME
381,622,244,17,10.0,725.56,-0.04,7545.82,Pending,2023-03-09,REMOVE_ME
382,839,140,14,10.0,912.21,-0.06,9669.43,completed,2024-07-23,REMOVE_ME
383,281,103,6,8.0,858.09,0.2,5491.78,Cancelled,2023-10-24,REMOVE_ME
384,619,300,10,9.0,598.89,0.23,4150.31,Cancelled,2024-07-26,REMOVE_ME
385,316,135,10,8.0,284.93,0.22,1777.96,Cancelled,2023-05-08,REMOVE_ME
386,1409,126,1,5.0,512.24,0.1,2305.08,Completed,2023-10-11,REMOVE_ME
387,1527,186,19,8.0,1193.31,-0.07,10214.73,Cancelled,2024-08-02,REMOVE_ME
388,975,62,12,7.0,1044.65,0.15,6215.67,cancelled,2024-08-12,REMOVE_ME
389,120,75,11,1.0,1017.43,-0.03,1047.95,Cancelled,2024-12-10,REMOVE_ME
390,740,215,21,3.0,441.71,-0.08,1431.14,Pending,2023-02-19,REMOVE_ME
391,158,264,7,5.0,364.16,0.16,1529.47,completed,2023-04-07,REMOVE_ME
392,1787,162,22,10.0,908.1,0.12,7991.28,Pending,2023-10-05,REMOVE_ME
393,1687,74,1,6.0,133.08,0.13,694.68,completed,2024-06-14,REMOVE_ME
394,697,84,4,5.0,460.16,0.09,2093.73,completed,2023-06-08,REMOVE_ME
395,1838,287,20,9.0,280.91,-0.02,2578.75,cancelled,2024-06-28,REMOVE_ME
396,855,236,3,9.0,848.67,0.22,5957.66,Completed,2023-05-15,REMOVE_ME
397,743,72,15,1.0,585.83,0.02,574.11,cancelled,2024-06-19,REMOVE_ME
398,1525,61,8,6.0,223.2,0.02,1312.42,completed,2024-12-11,REMOVE_ME
399,430,67,3,3.0,831.9,0.02,2445.79,Cancelled,2024-12-08,REMOVE_ME
400,1552,221,2,2.0,111.73,0.21,176.53,completed,2023-04-21,REMOVE_ME
401,122,241,4,1.0,955.81,0.11,850.67,Pending,2023-02-14,REMOVE_ME
402,198,64,20,2.0,375.94,-0.1,827.07,completed,2024-08-24,REMOVE_ME
403,186,75,24,4.0,238.04,0.04,914.07,Pending,2024-08-16,REMOVE_ME
404,1600,124,17,6.0,435.6,0.24,1986.34,cancelled,2023-03-11,REMOVE_ME
405,1084,112,23,2.0,987.11,0.21,1559.63,completed,2023-10-16,REMOVE_ME
406,1994,51,7,3.0,1083.96,0.11,2894.17,cancelled,2024-12-25,REMOVE_ME
407,901,55,6,8.0,452.43,0.14,3112.72,Pending,2024-01-24,REMOVE_ME
408,232,161,4,7.0,272.84,-0.01,1928.98,Cancelled,2023-04-23,REMOVE_ME
409,1444,148,18,9.0,180.38,0.2,1298.74,Completed,2023-03-26,REMOVE_ME
410,936,160,22,6.0,602.58,0.05,3434.71,Cancelled,2023-08-20,REMOVE_ME
411,877,97,3,9.0,500.59,0.29,3198.77,Cancelled,2024-11-26,REMOVE_ME
412,1007,54,13,6.0,231.57,0.3,972.59,Cancelled,2024-06-19,REMOVE_ME
413,1424,53,24,2.0,160.68,0.06,302.08,completed,2023-03-08,REMOVE_ME
414,1219,207,4,6.0,1170.74,0.04,6743.46,completed,2024-03-10,REMOVE_ME
415,1192,140,25,8.0,348.65,0.19,2259.25,Cancelled,2023-12-31,REMOVE_ME
416,993,262,9,8.0,806.68,0.28,4646.48,completed,2024-04-10,REMOVE_ME
417,473,69,1,2.0,164.18,0.1,295.52,Completed,2023-02-24,REMOVE_ME
418,367,196,20,2.0,607.8,-0.09,1325.0,Pending,2023-06-06,REMOVE_ME
419,157,267,25,5.0,753.92,-0.06,3995.78,Cancelled,2024-04-22,REMOVE_ME
420,1034,134,18,4.0,366.4,0.1,1319.04,Pending,2024-07-07,REMOVE_ME
421,882,61,13,9.0,40.85,0.21,290.44,Cancelled,2023-11-19,REMOVE_ME
422,363,286,22,7.0,542.22,-0.09,4137.14,Pending,2024-12-24,REMOVE_ME
423,1466,200,16,3.0,599.95,-0.05,1889.84,Completed,2024-08-05,REMOVE_ME
424,1172,241,16,8.0,798.89,0.17,5304.63,cancelled,2023-06-10,REMOVE_ME
425,1211,194,20,9.0,85.77,0.01,764.21,Pending,2023-10-19,REMOVE_ME
426,263,188,12,6.0,92.48,0.14,477.2,cancelled,2023-01-28,REMOVE_ME
427,732,211,12,6.0,469.08,0.07,2617.47,Completed,2024-11-08,REMOVE_ME
428,1214,44,23,4.0,312.18,0.16,1048.92,Completed,2023-11-09,REMOVE_ME
429,668,20,15,2.0,418.36,-0.09,912.02,Cancelled,2024-08-04,REMOVE_ME
430,1426,241,19,9.0,1083.66,0.01,9655.41,Completed,2023-11-21,REMOVE_ME
431,201,251,4,7.0,693.02,0.03,4705.61,completed,2023-12-11,REMOVE_ME
432,696,86,20,8.0,613.27,0.21,3875.87,Pending,2024-01-08,REMOVE_ME
433,1995,39,18,7.0,258.08,0.15,1535.58,completed,2023-10-22,REMOVE_ME
434,824,116,20,5.0,76.09,0.3,266.31,Completed,2024-08-15,REMOVE_ME
435,1161,272,16,2.0,718.4,0.01,1422.43,Cancelled,2023-08-03,REMOVE_ME
436,619,259,10,6.0,958.87,0.16,4832.7,Cancelled,2024-11-10,REMOVE_ME
437,515,264,15,9.0,389.76,0.07,3262.29,cancelled,2023-07-04,REMOVE_ME
438,383,296,16,1.0,760.86,0.11,677.17,completed,2024-11-07,REMOVE_ME
439,1657,223,19,8.0,336.16,0.16,2259.0,Completed,2024-06-18,REMOVE_ME
440,309,154,14,4.0,449.84,-0.04,1871.33,Cancelled,2023-11-23,REMOVE_ME
441,547,147,21,2.0,768.03,0.24,1167.41,completed,2023-09-20,REMOVE_ME
442,308,99,1,10.0,298.63,-0.0,2986.3,completed,2023-11-14,REMOVE_ME
443,865,19,7,8.0,592.75,0.3,3319.4,completed,2023-10-07,REMOVE_ME
444,569,282,6,3.0,54.39,0.22,127.27,Completed,2024-05-12,REMOVE_ME
445,643,153,3,1.0,85.29,0.26,63.11,Cancelled,2024-01-08,REMOVE_ME
446,1726,72,8,2.0,488.34,0.24,742.28,Completed,2024-08-07,REMOVE_ME
447,1698,298,25,9.0,1120.86,0.11,8978.09,cancelled,2023-09-15,REMOVE_ME
448,251,161,11,8.0,1063.79,-0.0,8510.32,cancelled,2024-02-04,REMOVE_ME
449,219,90,7,4.0,1123.89,-0.01,4540.52,Pending,2024-03-26,REMOVE_ME
450,1005,274,12,7.0,320.08,0.14,1926.88,Completed,2023-11-21,REMOVE_ME
451,1973,143,5,9.0,520.06,0.17,3884.85,Pending,2024-05-01,REMOVE_ME
452,1981,18,24,6.0,989.21,-0.09,6469.43,Completed,2024-12-08,REMOVE_ME
453,1309,186,22,4.0,318.52,0.05,1210.38,Completed,2024-07-01,REMOVE_ME
454,1864,202,9,4.0,1032.02,0.06,3880.4,Pending,2023-04-03,REMOVE_ME
455,329,225,21,4.0,370.96,0.24,1127.72,Pending,2024-10-21,REMOVE_ME
456,165,252,16,7.0,951.39,0.01,6593.13,Cancelled,2023-12-07,REMOVE_ME
457,1689,83,23,7.0,1054.58,0.23,5684.19,Pending,2024-06-02,REMOVE_ME
458,1666,281,24,2.0,435.19,0.14,748.53,Pending,2024-04-09,REMOVE_ME
459,377,228,21,1.0,919.13,0.16,772.07,completed,2023-01-04,REMOVE_ME
460,1180,43,4,7.0,256.09,0.02,1756.78,completed,2023-09-13,REMOVE_ME
461,1330,67,20,9.0,862.01,0.21,6128.89,Cancelled,2023-11-24,REMOVE_ME
462,534,89,22,8.0,584.47,0.19,3787.37,cancelled,2023-12-02,REMOVE_ME
463,373,202,13,5.0,254.42,0.07,1183.05,cancelled,2023-08-18,REMOVE_ME
464,1326,118,3,1.0,1138.77,0.27,831.3,Cancelled,2023-07-23,REMOVE_ME
465,822,220,20,5.0,847.49,-0.03,4364.57,Pending,2023-06-02,REMOVE_ME
466,1162,61,1,2.0,1150.48,-0.03,2369.99,cancelled,2024-03-21,REMOVE_ME
467,460,105,7,8.0,996.16,0.1,7172.35,Pending,2023-10-22,REMOVE_ME
468,424,111,10,8.0,470.85,0.07,3503.12,completed,2024-03-04,REMOVE_ME
469,595,135,8,3.0,502.06,-0.04,1566.43,cancelled,2024-04-06,REMOVE_ME
470,939,44,1,4.0,456.17,0.17,1514.48,Cancelled,2023-05-17,REMOVE_ME
471,435,197,23,6.0,1169.79,0.06,6597.62,Cancelled,2024-09-03,REMOVE_ME
472,107,171,8,,106.21,0.12,467.32,Cancelled,2023-12-29,REMOVE_ME
473,1226,24,1,10.0,1128.4,0.29,8011.64,Pending,2024-05-31,REMOVE_ME
474,1375,190,5,10.0,469.51,0.29,3333.52,cancelled,2023-02-12,REMOVE_ME
475,1010,174,15,10.0,231.66,-0.03,2386.1,completed,2023-04-02,REMOVE_ME
476,534,60,11,6.0,858.1,0.07,4788.2,Completed,2023-05-11,REMOVE_ME
477,1532,185,14,8.0,1048.58,0.23,6459.25,Pending,2023-09-27,REMOVE_ME
478,1059,161,14,10.0,998.92,0.27,7292.12,completed,2023-11-20,REMOVE_ME
479,1748,226,2,8.0,921.14,-0.04,7663.88,completed,2023-06-02,REMOVE_ME
480,533,84,23,1.0,291.24,-0.09,317.45,Cancelled,2024-03-22,REMOVE_ME
481,84,227,12,2.0,1194.34,0.27,1743.74,cancelled,2024-05-11,REMOVE_ME
482,1776,76,4,8.0,601.73,0.24,3658.52,Pending,2023-04-06,REMOVE_ME
483,345,261,9,4.0,1044.44,-0.03,4303.09,cancelled,2024-11-10,REMOVE_ME
484,9,270,25,10.0,270.63,0.3,1894.41,cancelled,2023-07-04,REMOVE_ME
485,1021,49,11,7.0,1106.09,-0.0,7742.63,Completed,2023-10-19,REMOVE_ME
486,1949,55,11,2.0,485.12,0.14,834.41,completed,2023-01-30,REMOVE_ME
487,983,233,21,2.0,563.08,0.18,923.45,Pending,2024-08-31,REMOVE_ME
488,1275,232,11,,408.72,-0.08,441.42,cancelled,2023-05-13,REMOVE_ME
489,580,166,2,4.0,1038.67,0.22,3240.65,Completed,2024-07-14,REMOVE_ME
490,365,123,25,10.0,470.04,0.06,4418.38,Cancelled,2023-04-02,REMOVE_ME
491,1597,207,10,1.0,1025.77,-0.03,1056.54,completed,2023-05-04,REMOVE_ME
492,1652,159,22,5.0,599.2,0.07,2786.28,cancelled,2023-05-15,REMOVE_ME
493,1050,103,16,6.0,805.31,0.23,3720.53,Cancelled,2024-02-02,REMOVE_ME
494,185,217,12,8.0,336.81,0.14,2317.25,cancelled,2023-07-10,REMOVE_ME
495,1052,175,15,7.0,764.21,-0.06,5670.44,completed,2024-10-25,REMOVE_ME
496,1326,269,3,3.0,1118.19,0.11,2985.57,Pending,2024-04-24,REMOVE_ME
497,616,77,5,7.0,113.44,0.22,619.38,Pending,2023-09-12,REMOVE_ME
498,1129,40,2,9.0,524.72,0.13,4108.56,cancelled,2023-04-21,REMOVE_ME
499,1354,292,9,9.0,521.4,-0.06,4974.16,Pending,2023-09-18,REMOVE_ME
500,234,237,6,10.0,116.49,0.1,1048.41,completed,2024-02-07,REMOVE_ME
501,610,161,19,1.0,118.28,0.25,88.71,Cancelled,2024-11-17,REMOVE_ME
502,1980,96,7,8.0,756.1,0.01,5988.31,completed,2023-03-22,REMOVE_ME
503,889,274,1,10.0,325.99,0.17,2705.72,Completed,2024-02-09,REMOVE_ME
504,943,208,22,2.0,35.7,0.16,59.98,cancelled,2024-05-13,REMOVE_ME
505,739,203,10,5.0,749.83,0.29,2661.9,Completed,2023-05-09,REMOVE_ME
506,33,97,1,3.0,36.37,-0.06,115.66,completed,2024-05-07,REMOVE_ME
507,1283,276,7,3.0,786.69,0.07,2194.87,Completed,2023-11-05,REMOVE_ME
508,239,86,5,8.0,194.84,0.07,1449.61,Cancelled,2024-05-11,REMOVE_ME
509,497,104,10,8.0,43.16,0.08,317.66,cancelled,2024-02-06,REMOVE_ME
510,1736,222,14,1.0,413.94,-0.06,438.78,Cancelled,2024-08-15,REMOVE_ME
511,76,250,13,10.0,882.67,0.3,6178.69,Cancelled,2024-06-09,REMOVE_ME
512,1854,250,8,10.0,875.04,0.27,6387.79,Completed,2024-06-24,REMOVE_ME
513,131,138,21,1.0,517.97,0.03,502.43,Cancelled,2024-04-29,REMOVE_ME
514,711,230,23,2.0,603.85,0.28,869.54,Cancelled,2023-01-22,REMOVE_ME
515,705,225,8,3.0,359.85,-0.02,1101.14,cancelled,2023-08-13,REMOVE_ME
516,1234,240,5,10.0,1092.7,0.04,10489.92,Pending,2024-12-29,REMOVE_ME
517,1379,185,16,7.0,1152.57,0.23,6212.35,completed,2024-09-28,REMOVE_ME
518,1367,248,5,4.0,353.3,0.2,1130.56,completed,2023-07-24,REMOVE_ME
519,852,253,10,3.0,734.78,-0.06,2336.6,completed,2023-08-03,REMOVE_ME
520,1805,134,12,9.0,75.52,-0.09,740.85,completed,2023-06-28,REMOVE_ME
521,882,59,20,9.0,57.72,-0.07,555.84,completed,2023-05-04,REMOVE_ME
522,697,182,25,9.0,284.43,0.0,2559.87,Completed,2024-07-24,REMOVE_ME
523,1790,264,20,5.0,1077.65,0.24,4095.07,Completed,2024-12-24,REMOVE_ME
524,937,57,4,1.0,1113.43,0.08,1024.36,cancelled,2024-09-16,REMOVE_ME
525,216,86,21,2.0,991.86,-0.08,2142.42,Completed,2023-07-30,REMOVE_ME
526,905,260,16,6.0,205.3,0.02,1207.16,Completed,2023-06-07,REMOVE_ME
527,1738,104,15,6.0,414.84,-0.04,2588.6,Cancelled,2023-01-07,REMOVE_ME
528,588,259,6,4.0,1005.08,0.09,3658.49,Completed,2023-09-30,REMOVE_ME
529,1290,126,5,6.0,863.94,0.07,4820.79,cancelled,2024-03-07,REMOVE_ME
530,1881,210,15,4.0,182.83,0.07,680.13,cancelled,2024-11-29,REMOVE_ME
531,1578,6,23,6.0,1133.61,0.08,6257.53,cancelled,2023-03-13,REMOVE_ME
532,1582,85,14,2.0,419.2,0.06,788.1,Completed,2024-02-07,REMOVE_ME
533,1849,295,2,1.0,799.01,0.16,671.17,cancelled,2023-10-30,REMOVE_ME
534,1134,156,24,7.0,494.36,0.17,2872.23,Pending,2023-12-19,REMOVE_ME
535,1251,76,23,1.0,995.86,0.26,736.94,Cancelled,2024-04-01,REMOVE_ME
536,1267,227,23,4.0,1067.34,0.15,3628.96,Pending,2024-10-26,REMOVE_ME
537,173,19,18,7.0,934.97,0.25,4908.59,Pending,2024-02-04,REMOVE_ME
538,438,48,17,3.0,634.15,0.12,1674.16,cancelled,2023-11-16,REMOVE_ME
539,48,15,18,9.0,422.04,0.15,3228.61,cancelled,2023-09-22,REMOVE_ME
540,866,259,4,4.0,1002.03,0.02,3927.96,Completed,2024-01-17,REMOVE_ME
541,98,64,15,5.0,759.85,0.04,3647.28,Pending,2024-08-09,REMOVE_ME
542,1650,298,19,1.0,554.71,0.29,393.84,cancelled,2024-09-01,REMOVE_ME
543,1608,294,22,4.0,433.4,0.01,1716.26,completed,2024-01-22,REMOVE_ME
544,1058,299,7,9.0,890.26,-0.06,8493.08,Pending,2024-04-10,REMOVE_ME
545,844,42,3,2.0,192.93,0.07,358.85,Completed,2024-03-11,REMOVE_ME
546,757,270,13,3.0,581.98,0.08,1606.26,cancelled,2024-07-26,REMOVE_ME
547,1197,256,21,9.0,939.01,0.25,6338.32,Cancelled,2024-03-26,REMOVE_ME
548,334,74,17,8.0,883.43,0.07,6572.72,completed,2024-05-11,REMOVE_ME
549,1768,271,4,8.0,172.67,0.18,1132.72,completed,2024-04-11,REMOVE_ME
550,1145,190,4,8.0,58.48,-0.04,486.55,cancelled,2024-02-23,REMOVE_ME
551,83,268,5,2.0,162.62,0.13,282.96,Completed,2024-01-16,REMOVE_ME
552,996,15,5,5.0,1189.4,0.02,5828.06,completed,2024-08-26,REMOVE_ME
553,1821,146,7,7.0,77.41,0.26,400.98,completed,2024-05-15,REMOVE_ME
554,1783,23,14,1.0,164.35,0.04,157.78,Cancelled,2024-08-09,REMOVE_ME
555,1601,194,16,5.0,687.6,0.26,2544.12,cancelled,2023-05-16,REMOVE_ME
556,922,230,5,3.0,615.62,0.08,1699.11,Pending,2023-04-02,REMOVE_ME
557,477,203,11,10.0,804.11,0.06,7558.63,cancelled,2023-02-16,REMOVE_ME
558,1774,85,23,8.0,888.38,0.16,5969.91,Completed,2024-08-08,REMOVE_ME
559,1146,44,7,5.0,682.03,-0.05,3580.66,cancelled,2024-07-08,REMOVE_ME
560,1069,97,25,10.0,913.99,0.28,6580.73,Cancelled,2024-05-29,REMOVE_ME
561,369,10,9,1.0,161.93,0.27,118.21,completed,2023-09-09,REMOVE_ME
562,1243,165,13,10.0,544.19,0.22,4244.68,cancelled,2023-02-16,REMOVE_ME
563,896,93,14,8.0,1037.13,-0.09,9043.77,Completed,2024-06-24,REMOVE_ME
564,204,278,6,6.0,470.77,-0.06,2994.1,Pending,2023-05-28,REMOVE_ME
565,629,209,22,3.0,321.55,-0.06,1022.53,completed,2023-03-02,REMOVE_ME
566,1461,30,10,10.0,1154.13,-0.03,11887.54,Cancelled,2023-04-12,REMOVE_ME
567,529,193,4,6.0,188.1,0.26,835.16,Completed,2023-07-27,REMOVE_ME
568,1010,261,25,4.0,907.52,0.13,3158.17,cancelled,2024-01-30,REMOVE_ME
569,1133,209,3,2.0,337.76,0.03,655.25,Cancelled,2023-01-30,REMOVE_ME
570,39,138,18,7.0,767.58,0.27,3922.33,cancelled,2024-11-22,REMOVE_ME
571,1609,65,10,2.0,310.65,0.12,546.74,cancelled,2024-02-21,REMOVE_ME
572,417,73,12,8.0,119.01,0.15,809.27,cancelled,2023-06-22,REMOVE_ME
573,1867,285,15,4.0,654.29,0.07,2433.96,Completed,2023-01-02,REMOVE_ME
574,1338,86,1,8.0,1154.12,0.15,7848.02,Completed,2024-05-08,REMOVE_ME
575,779,180,21,5.0,725.48,0.24,2756.82,completed,2024-08-22,REMOVE_ME
576,1094,289,3,9.0,351.95,-0.04,3294.25,Pending,2023-04-02,REMOVE_ME
577,1485,285,9,7.0,844.15,0.23,4549.97,Cancelled,2023-08-04,REMOVE_ME
578,1811,176,21,10.0,615.69,0.22,4802.38,Pending,2024-12-25,REMOVE_ME
579,659,175,7,8.0,342.16,0.16,2299.32,Cancelled,2024-09-05,REMOVE_ME
580,1324,2,20,6.0,38.73,0.18,190.55,Cancelled,2023-01-05,REMOVE_ME
581,1834,251,25,1.0,813.79,0.07,756.82,Cancelled,2024-07-05,REMOVE_ME
582,159,276,1,2.0,949.02,0.16,1594.35,Cancelled,2024-11-19,REMOVE_ME
583,1695,184,13,2.0,436.53,0.23,672.26,completed,2024-12-14,REMOVE_ME
584,396,228,1,1.0,167.22,0.05,158.86,completed,2023-01-21,REMOVE_ME
585,393,47,20,5.0,823.05,0.18,3374.51,Pending,2023-08-15,REMOVE_ME
586,76,144,16,4.0,1176.54,0.29,3341.37,cancelled,2023-08-03,REMOVE_ME
587,812,57,9,1.0,251.38,0.23,193.56,cancelled,2024-05-27,REMOVE_ME
588,1514,290,22,8.0,221.16,-0.02,1804.67,cancelled,2024-08-01,REMOVE_ME
589,134,66,9,3.0,97.13,-0.05,305.96,cancelled,2023-08-22,REMOVE_ME
590,1737,12,23,9.0,880.1,0.01,7841.69,cancelled,2024-09-21,REMOVE_ME
591,5,219,21,5.0,823.2,0.25,3087.0,Completed,2023-11-27,REMOVE_ME
592,250,266,15,7.0,1016.32,0.06,6687.39,Cancelled,2024-01-06,REMOVE_ME
593,460,25,9,9.0,915.65,0.25,6180.64,Cancelled,2024-06-29,REMOVE_ME
594,686,42,19,8.0,393.17,0.06,2956.64,Completed,2023-08-20,REMOVE_ME
595,404,85,11,7.0,1150.18,0.27,5877.42,Pending,2023-03-06,REMOVE_ME
596,50,172,9,2.0,52.89,0.07,98.38,completed,2023-04-21,REMOVE_ME
597,112,171,17,8.0,301.26,0.04,2313.68,completed,2023-03-16,REMOVE_ME
598,1281,229,19,10.0,751.09,0.21,5933.61,Completed,2023-03-29,REMOVE_ME
599,1823,34,5,1.0,1101.72,0.05,1046.63,Completed,2024-03-28,REMOVE_ME
600,135,53,22,1.0,375.74,0.15,319.38,Completed,2024-07-26,REMOVE_ME
601,197,211,8,1.0,368.0,0.05,349.6,cancelled,2024-11-06,REMOVE_ME
602,1629,220,20,10.0,32.52,0.05,308.94,cancelled,2023-04-14,REMOVE_ME
603,54,233,17,6.0,788.09,0.17,3924.69,Pending,2024-08-24,REMOVE_ME
604,1461,35,19,4.0,147.45,-0.1,648.78,completed,2024-08-09,REMOVE_ME
